path,split,group_id,class_dir,m1_label,m2_label,m1_class,m2_class
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (827).JPG,train,G051738,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (828).JPG,train,G051739,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (829).JPG,train,G051740,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (83).JPG,train,G051741,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (832).JPG,train,G051744,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (833).JPG,train,G051745,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (834).JPG,train,G051746,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (835).JPG,train,G051747,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (837).JPG,train,G051749,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (838).JPG,train,G051750,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (839).JPG,train,G051751,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (84).JPG,train,G051752,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (840).JPG,train,G051753,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (842).JPG,train,G051755,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (843).JPG,train,G051756,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (844).JPG,train,G051757,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (845).JPG,train,G051758,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (846).JPG,train,G051759,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (847).JPG,train,G051760,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (848).JPG,train,G051761,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (849).JPG,train,G051762,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (85).JPG,train,G051763,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (850).JPG,train,G051764,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (851).JPG,train,G051765,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (852).JPG,train,G051766,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (853).JPG,train,G051767,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (854).JPG,train,G051768,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (855).JPG,train,G051769,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (856).JPG,train,G051770,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (858).JPG,train,G051772,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (859).JPG,train,G051773,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (86).JPG,train,G051774,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (860).JPG,train,G051775,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (861).JPG,train,G051776,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (862).JPG,train,G051777,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (863).JPG,train,G051778,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (865).JPG,train,G051780,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (866).JPG,train,G051781,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (867).JPG,train,G051782,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (868).JPG,train,G051783,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (869).JPG,train,G051784,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (87).JPG,train,G051785,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (870).JPG,train,G051786,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (871).JPG,train,G051787,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (872).JPG,train,G051788,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (873).JPG,train,G051789,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (874).JPG,train,G051790,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (875).JPG,train,G051791,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (876).JPG,train,G051792,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (877).JPG,train,G051793,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (878).JPG,train,G051794,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (879).JPG,train,G051795,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (88).JPG,train,G051796,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (880).JPG,train,G051797,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (881).JPG,train,G051798,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (883).JPG,train,G051800,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (884).JPG,train,G051801,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (886).JPG,train,G051803,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (888).JPG,train,G051805,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (889).JPG,train,G051806,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
/Users/rishisharma/Dhurandhar/Plant_leave_diseases_dataset_with_augmentation/Tomato___Spider_mites Two-spotted_spider_mite/image (89).JPG,train,G051807,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite,Tomato,Tomato___Spider_mites Two-spotted_spider_mite
